# dtw, distance, canonical distance, distance - canonical, entropy, time defending, distance from post,velocity defender,velocity offender,area center,area forward 4,area forward 3, area guard 2,area guard 1, label
2.638461753296937884e-01,6.953902142657010232e-01,1.182763591307318674e+00,8.479174064435406333e-01,-3.945726840440132444e-01,1.399348080581117371e+00,1.071939422526794194e+00,2.927785230591976040e-01,-1.126198474453745435e+00,1.389412962853850964e+00,-1.033998087705354063e+00,-4.317802486327548261e-01,1.149186890573389075e+00,-1.010377092762296813e+00,1.000000000000000000e+00
-7.951986569432409335e-02,2.024399770844698687e-01,1.106099441928283245e+00,3.694764528642600077e-01,1.674051003115461400e+00,1.982338088414197230e+00,3.655370972943875474e-01,-1.418980735277470540e-01,-8.425284123462245534e-01,1.454744720617225928e+00,-6.829722185561359904e-02,-1.085466270340350731e-01,-4.385344691172199938e-01,-7.514516873333394464e-01,1.000000000000000000e+00
-6.160268636943090348e-01,-8.305192939383275741e-01,-7.567472027332980966e-01,-1.009691386678796654e+00,-1.177859234075827322e-01,-9.084269868411579685e-01,-8.318567592281672640e-01,-2.779892378327551983e-01,1.158483236249816750e+00,-2.524606029076136848e-01,-1.343033618099844562e+00,-2.939594883493063526e-01,-2.152401299187389760e-01,2.094332840070493695e+00,1.000000000000000000e+00
9.349816886609024769e-01,3.934641374231375721e-01,1.275779560338764274e+00,6.170684435583178029e-01,9.491282232503772676e-02,1.541300679721919975e+00,5.358256135777117457e-02,-1.616836315641030086e-01,-9.085735317858246729e-01,-2.496557122932186179e-01,7.450146485674009611e-01,-1.423856093910667475e+00,2.269795436668439054e-02,7.078876756045276997e-01,1.000000000000000000e+00
-4.569073526471234548e-01,-1.622756806510804450e+00,-1.024402835283696911e+00,-1.576742831908934050e+00,2.281425744068613787e-02,-9.208317555430104440e-01,4.284350004452248950e-02,2.130029108157385498e-01,1.747221017801431797e+00,2.521172589783899021e+00,-5.429540230429643621e-01,-2.266618917612211792e+00,5.701289753338926181e-01,-3.617454598436756763e-01,1.000000000000000000e+00
4.174872038021514853e-01,-7.571682124523224644e-01,-1.172527916580304863e+00,-1.091136252339001356e+00,-1.608493004916909275e+00,-6.823653222210597225e-01,-2.151168799112956331e-01,-6.673972293477103968e-01,-3.606216973500844247e-01,-1.073643905643819618e+00,1.347828717160920675e+00,3.687551663442470429e-01,-1.039444109283924472e-01,-6.045278070803601356e-01,1.000000000000000000e+00
-9.317059145155007771e-01,1.167401088688057698e+00,1.600303061629236412e+00,1.346229603773335448e+00,2.942143827854355465e-01,1.225156002255171295e+00,9.339867720069905399e-02,1.709816987646559872e+00,4.541096000210334549e-01,3.021296187179769444e-01,-1.642121376512948316e-01,6.815026753029994611e-01,6.911395153027174443e-01,-1.414539871593629927e+00,1.000000000000000000e+00
-8.029967547293607177e-01,4.155067596675871555e-01,-7.744859086378480528e-01,-1.726054251882546964e-01,2.565207161694886828e-01,-6.891840360225279793e-01,-1.008494080651693547e+00,-8.299289271924791267e-01,6.701267785946439792e-01,-5.955639131533663200e-01,1.730501140908054236e-01,-1.124415699771948329e+00,1.613295639261763892e+00,-2.489159858171622886e-01,-1.000000000000000000e+00
-4.217629839857951479e-01,2.374126065923246320e-01,9.753503330908042113e-01,6.982985636639633675e-01,1.342803770464120028e+00,1.113795474410530284e+00,6.097203930657350002e-01,1.615210920302930786e+00,3.855187480169009473e-01,6.658960051450342199e-01,-3.868024989210399611e-01,1.203820356088257659e+00,-1.852442326647970816e+00,5.733996810028997304e-01,1.000000000000000000e+00
1.240422594175618842e+00,-2.021644132333946103e-02,-8.831719686364721822e-01,-4.896147499357300092e-01,-2.806414197345076800e-01,-8.597562042345117117e-01,3.160566888185293299e-01,-8.690708747644071419e-01,-2.446119987328093381e-01,3.652951748713594293e-01,6.009406475910850087e-01,-4.538019689185017747e-01,-6.055298937829872719e-01,5.343625712262587563e-02,1.000000000000000000e+00
-5.854915415224560826e-01,-1.161626962053896372e+00,-1.115433712834479785e+00,-8.094485392486678865e-01,-1.218130167449772205e+00,-9.263758990896759915e-01,-5.764030151478971575e-01,8.656774819154905432e-01,1.809112811840893231e+00,-3.361127739448860896e-01,-3.672188395756540435e-01,1.974714309431949921e+00,-1.098654003241654742e+00,4.648356544624764747e-02,1.000000000000000000e+00
-1.940435605870169944e-01,-3.344705136806442880e-01,8.307470348063881183e-01,1.326587401027470026e-01,4.381487357675364902e-01,8.710234849336078167e-01,1.367298190168260152e-01,3.557402910734885348e-01,-8.423090593261198800e-01,1.287041559446197914e+00,-2.236048830920202679e+00,2.960548681188857612e-01,1.020039196205413612e+00,-1.945844236918135572e-01,1.000000000000000000e+00
-1.083378110239561654e+00,-4.423723574277959592e-01,-1.041544750159980603e+00,-4.481223483668475005e-01,-1.016789273702786822e+00,-8.899539692280930003e-01,-5.017876919640690270e-01,-3.456718083374472807e-03,7.975569898711916128e-01,-1.135442630845348466e+00,1.988381699454752280e-02,-1.059197370654823972e-01,3.538507376609974497e-01,7.783632338408638107e-01,1.000000000000000000e+00
-3.193413172754288598e-01,9.890563562044016876e-01,-2.004846747786457883e-01,6.993481346249318387e-01,1.884363844850627245e+00,-8.605110533431247211e-01,-7.169087613589145702e-01,-4.001160427351518334e-01,6.058225069792810835e-01,-1.084054033994608646e-01,8.774299091547226315e-01,-2.332618623156350879e-01,3.386793263762801764e-01,-9.349524392754049451e-01,-1.000000000000000000e+00
-3.565260267950324247e-01,3.386349138391006597e-01,-1.616216415657859007e-01,3.423025038642009132e-01,1.056862040872246222e+00,-8.338147927123458203e-01,-1.089653540675347587e+00,-9.457377766059494872e-01,1.562018227855675456e-01,-4.581553536888041123e-01,2.072191405524837632e-02,1.006592174398283523e+00,5.899453411540070413e-02,-5.455828341855083474e-01,1.000000000000000000e+00
-1.164953948808520545e+00,1.009092697347416800e-01,-5.416146869364174554e-01,-1.858577309581594950e-01,-5.297564630339206548e-01,-7.968752092754231020e-01,-1.357005614146403749e+00,-2.592498028909191454e-01,2.130099053502196416e+00,-4.412488400927209176e-01,4.409700858650555388e-01,5.730806313124240381e-01,7.352914510676579474e-02,-6.234321024675313350e-01,1.000000000000000000e+00
-4.554603449757774203e-01,3.711035549130307087e-01,-4.906261827930145647e-01,7.757816971389681904e-02,9.680324117449176091e-01,-9.271052427440508170e-01,-9.696360037223679118e-01,-7.233291741536896913e-01,-3.168347257348058405e-03,4.441503959225145404e-01,1.042163286007161543e-01,2.160142063541438395e-01,-1.057713267007538649e+00,3.516488411872276121e-01,-1.000000000000000000e+00
-5.528523416878977637e-01,-2.313575764147221825e-01,1.140844110693304492e+00,1.518940168921501799e-01,-1.251165643462604837e+00,5.859728390759627592e-01,-1.018797086597681645e+00,-4.961163873329169638e-01,-7.442479504612889984e-01,6.298907680448809776e-01,-2.963596058742120620e-01,-5.484414695476593771e-01,2.189479339841612568e-02,1.804421286098936428e-01,1.000000000000000000e+00
7.061825550461898748e-01,2.914434811593840102e+00,8.261099553113837590e-01,2.274279581310195475e+00,2.364202883850075931e+00,-6.265027582075958223e-01,-6.062130651176950158e-01,-1.011178509528252611e+00,1.957057296338193531e-01,-7.581567805379556546e-01,1.535431649845171442e+00,1.034853380549798585e+00,-3.908289510264441047e-01,-1.394249410216797713e+00,-1.000000000000000000e+00
-7.724955171995124825e-01,-4.604323016236878119e-01,9.876220587884385615e-01,3.426238905853182942e-02,6.486424578847076461e-01,7.401055826849090025e-01,-2.270944159356425851e-01,2.167488117361178745e-01,-5.093902578806444037e-01,-1.698645047202959057e-01,5.688542401756081501e-01,-1.136091012407122874e-01,2.711206830118768063e-01,-5.983751473614901117e-01,1.000000000000000000e+00
1.968097552780769366e+00,-9.503698183832925972e-02,-5.547753089524740666e-01,-3.019035645327328155e-01,-7.889364652334177608e-01,-1.087308959650672646e+00,2.093569144827734513e-02,-8.050476598673970141e-01,-5.416531117673337725e-01,7.939660290305585733e-01,-1.046296959314267916e+00,-5.636816838415585895e-01,3.142094628278527813e-01,5.170731494608687973e-01,1.000000000000000000e+00
5.154468927910905718e-01,7.660321251520153807e-02,9.783986001793523180e-01,1.089246192435640581e-01,2.081178047967840172e-01,2.151547070177266541e+00,1.349720863488865774e+00,2.905248666671630953e-01,-4.028593346570560341e-01,8.945327996707563845e-01,1.444323399707165390e+00,4.906049814518138596e-01,-9.197423862956760621e-01,-1.829646684324188755e+00,1.000000000000000000e+00
1.603357125618401158e+00,7.268106956611752878e-01,1.340498790732944423e+00,1.036075860834195783e+00,8.179846140635333995e-01,9.095383214981263009e-01,1.871627997679797373e+00,8.326688173614071875e-01,-4.461273750424254447e-01,-7.138545887225911102e-01,-1.398706093434472497e-01,-5.551658893979529719e-01,-5.548170358944667369e-01,1.862565141381791189e+00,1.000000000000000000e+00
2.721736303075563135e-01,-1.867406623041411307e-01,7.849198093988755121e-01,3.288344577220625453e-01,9.558015318649639713e-01,8.452387204191881276e-01,1.529037278316522697e+00,1.191651377725365668e-01,-8.256428872899566063e-01,1.465880307548211338e-02,1.446149400283487596e+00,-9.935118135779902326e-02,-1.771276886120624949e+00,3.722273374412507496e-01,1.000000000000000000e+00
7.953038407873876947e-01,7.983567341380741755e-01,-3.090301743333785378e-01,3.964006664470605679e-01,2.148190966726883477e+00,-6.867423857717586122e-01,-7.221615428021652683e-01,-8.478077656909640547e-01,-5.378327952298332937e-01,-2.801593544361524746e-01,-4.585466452308607950e-03,1.382137328789928787e+00,-9.750377314507227000e-01,2.260142635180656737e-02,-1.000000000000000000e+00
1.454669985526661824e+00,1.641766345407274619e+00,1.707116583636488549e+00,2.027403326452051235e+00,1.525207892923984287e+00,5.962694185775416766e-01,1.955482984839228111e+00,7.983050909473835000e-02,-9.098102979750575248e-01,4.638280204759402947e-01,1.171640728956050204e+00,-1.021714836990357256e+00,-5.963489516485170894e-01,-1.307414740453309021e-01,1.000000000000000000e+00
1.579618086762353046e+00,1.285686909405895639e-01,-8.485408747452568567e-01,-4.381825694129016791e-01,3.768911602820477214e-01,-3.940874755310210253e-01,4.907018954428392643e-01,-4.951840103709140295e-01,-2.899132689211315062e-01,-2.762176037159815301e-01,1.464213617076998597e+00,-8.731989856203049571e-01,1.028533483271632187e+00,-1.508553197345154917e+00,1.000000000000000000e+00
-9.464937108816722233e-01,1.254551101626341369e-01,9.915621722087278878e-01,2.477629879187382561e-02,-8.488104346893630137e-01,1.380061699377327589e+00,-7.341402041924690591e-01,6.956354704498866059e-01,6.970415375342305930e-01,1.935039936998360188e+00,-2.197663267743457105e+00,9.985068551793763181e-01,1.814005175613306320e-01,-6.180945542728952802e-01,1.000000000000000000e+00
5.755124779996814155e-01,-4.788537784866397917e-01,-8.071028401494293458e-01,-6.576614982898729700e-01,3.726438429326061480e-02,-2.852423019065010168e-01,-4.861359816556300451e-01,-7.885675932397279153e-01,-5.981334615537126087e-01,-1.369868871281278100e+00,6.569721210617934792e-01,1.755714398760204409e+00,-2.347193634094657810e-01,-7.162293067756761999e-01,1.000000000000000000e+00
-7.338329831644534451e-01,-1.289598086172723201e+00,4.026266447594538667e-01,-6.275707791193831930e-01,-1.588745718489345260e-01,6.199065158996804881e-01,2.392475531949627698e-01,1.824664339707988692e+00,7.682172236603866944e-01,2.432059612768268722e-02,-2.891746152466948550e-01,9.103806307725420544e-01,2.594357569996073032e-01,-7.945475431056322480e-01,1.000000000000000000e+00
-4.592463655592909921e-01,-1.426978836171699516e+00,2.954395070261756073e-01,-5.984856655627406319e-01,-2.343607001672603357e-02,7.841973010493537011e-01,-1.601280162110918781e-01,9.457021240505057713e-02,-1.100895072653419016e+00,-1.039340191011675296e+00,1.401508634600567849e+00,-2.212212152864310999e-01,-2.736944234539550602e-01,2.690136683877903181e-03,1.000000000000000000e+00
-2.060552058835418976e-01,-1.220551617862592586e+00,-1.212567172170138985e+00,-1.425419412781533168e+00,-3.029369962758431400e-01,-8.632827311304172024e-01,5.269011523327723490e-01,-1.836034408065887781e-03,1.116883333432754366e+00,1.758370247365720562e+00,-1.290183980188180479e+00,2.970149931083577721e-01,6.704788977896455338e-01,-1.256217994702270246e+00,1.000000000000000000e+00
-2.060552058835418976e-01,-1.220551617862592586e+00,-1.212567172170138985e+00,-1.425419412781533168e+00,-3.029369962758431400e-01,-8.632827311304172024e-01,5.269011523327723490e-01,-1.836034408065887781e-03,1.116883333432754366e+00,1.758370247365720562e+00,-1.290183980188180479e+00,2.970149931083577721e-01,6.704788977896455338e-01,-1.256217994702270246e+00,1.000000000000000000e+00
-1.980563328705125525e-01,-2.950526732429651910e-01,-7.441545038076418095e-01,-5.910697091688896787e-01,-6.232031023769609573e-02,-9.880718471543260550e-01,1.659743740763972575e-01,-3.092119159334179024e-01,8.547961358682010236e-01,-4.832129056310220938e-01,8.901698373288093880e-01,-2.267400361876138692e+00,4.222239931952049274e-01,1.122894565050150506e+00,1.000000000000000000e+00
-9.624371806863266654e-01,1.533577218429988953e+00,-3.470451580758166510e-01,4.579311469109714205e-01,-5.223250165118126231e-01,-9.337195435699490176e-01,-6.127913551992441032e-01,7.585026987551196642e-02,8.774178001953839567e-01,1.478358884605252443e+00,-1.260831414390344518e+00,1.785994540304565614e+00,-1.487573551429704155e+00,-1.716031847800746635e-01,1.000000000000000000e+00
-1.275450033994711962e-01,-7.383264924412658026e-01,-1.107822293206640607e+00,-1.103775111649576424e+00,-6.387169308893150266e-01,-6.354380408863102847e-01,9.618336844216060499e-02,-4.075923295374154209e-01,4.680540060492420773e-01,1.214294671001835413e-01,-4.069324888315482558e-01,2.669316982246846548e-01,8.270695036280700796e-01,-7.652282769908959059e-01,1.000000000000000000e+00
5.406514457611359958e+00,3.761967493257110995e+00,2.383704651742541092e+00,3.615024962166023759e+00,1.985186852800207680e+00,1.993016560659241834e-02,1.941497801296185433e+00,-8.385137747682620546e-01,-1.359228085192385471e+00,1.086044822787143538e+00,1.419078364676878978e+00,4.826313083891169836e-02,-1.404208750342483381e+00,-1.102160360704013131e+00,1.000000000000000000e+00
-8.330920726195688575e-01,5.383950580617683640e-02,-8.623335713966884253e-01,-4.184766653129051717e-01,2.630866389061872757e-01,-5.941242573486475997e-01,1.229859385959744394e-01,3.987363984541429374e-01,1.600260478675015863e+00,1.518088687774273415e+00,-2.222553468320979941e-01,-3.347554957977945667e-01,-4.817109618019788098e-01,-4.081844732264215403e-01,1.000000000000000000e+00
1.255425851897418621e+00,1.403579127893675171e-01,1.078118550581157464e+00,4.158743363094230538e-01,3.886050167684768630e-01,1.522835109953178279e+00,1.305857978732565261e+00,-1.193092695868007425e-01,-8.889716506690130693e-01,5.216718829960602377e-03,3.975449543328182789e-01,-1.120182747383195565e+00,-3.670050098074575384e-01,9.500447344663979221e-01,1.000000000000000000e+00
-4.057857970315131291e-01,8.995671975511686236e-02,-5.834054582821698309e-01,-4.067922642964544311e-01,5.171333506661419666e-01,-7.333213848995524531e-01,-8.619186234004765357e-01,-4.849143814485012416e-01,-7.442483753565447280e-02,-5.899373986545253246e-01,1.864512814797623763e+00,-2.325394806889764965e+00,8.940499678845365006e-01,-2.029033557759720441e-01,1.000000000000000000e+00
-1.217166089378775906e+00,-5.559141618035488008e-01,-1.157779176894083051e+00,-1.216896127290962637e+00,-1.499781589610362564e+00,-1.003053986476533765e+00,-6.269804261906188891e-01,7.252033845498663256e-01,2.016807541195880571e+00,-1.064509174900797994e+00,1.066625948992166034e-01,8.407887887770612023e-01,3.766000506544310844e-01,-2.400301136445774364e-01,1.000000000000000000e+00
8.592429895680678276e-02,-1.848112403430764328e+00,1.774016738392133752e-01,-1.283949528787006189e+00,-1.588432664853396403e-01,9.914182549582282178e-01,8.768874143305548097e-02,-1.192832400712744712e-01,-9.693056090589661222e-01,-1.899598800929344522e+00,-7.553487645301856235e-01,2.391861831091422752e-01,1.776576955067109775e+00,5.500782625675683102e-01,1.000000000000000000e+00
-7.179933097748757154e-02,-1.161853153171731323e+00,-1.376236359822539779e+00,-1.282003221423757999e+00,-6.009672490969404368e-01,-1.073751079306280998e+00,-9.820049265445717213e-01,-1.242511651480776136e+00,-2.624770812856334068e-01,-8.272144723107082154e-01,1.232492382502316103e-01,-5.031798070834484493e-01,1.016002210835099451e+00,6.936991381710738702e-02,1.000000000000000000e+00
9.006922833005857054e-01,-1.023490830018400022e+00,-1.065549667152379865e+00,-1.058983493289261224e+00,-2.387109318682949233e-01,-6.172371626892694252e-01,-2.062232144621070073e-01,-9.523339276221483019e-01,-3.871253414308611918e-01,2.305769539920298206e-01,-3.094512072538279090e-01,1.491193805465979016e+00,1.107154498604476567e+00,-2.335855216406125923e+00,1.000000000000000000e+00
-2.691064321751745481e-01,-3.705283652178756326e-01,-5.525462411917034800e-01,-2.072139181592765611e-01,4.070292990462676813e-02,-1.193218445758383872e+00,-3.457828340027785385e-02,-4.406974118066184221e-01,8.217350127862702580e-01,9.232992523116638761e-01,-1.687969515282829125e+00,-4.171056107000936652e-02,1.918697790324059571e-01,7.159871845204440755e-01,1.000000000000000000e+00
2.444708922818343844e+00,-1.623718766418429105e-01,-7.408243214883518668e-01,-3.615049938481227909e-01,6.595202503826049778e-01,-5.438418323322187220e-01,-2.230643659194161688e-01,-1.335896804354476552e+00,-6.314735773286549447e-01,-1.171862583064715801e+00,7.540000799876395154e-01,-1.729753752582362525e-01,8.752557455842404632e-01,-4.080955074935952998e-01,1.000000000000000000e+00
-9.075039206828527938e-01,-4.809231370044753096e-01,7.356188064891423517e-01,-1.136262024877438270e-01,-1.196748535209903874e-01,5.560811589063076044e-01,-3.312843044840724227e-01,9.077413877403872622e-01,-2.315108569349127177e-01,7.862806585950529170e-01,-6.343294328418972450e-01,3.884979406045566130e-02,3.648334347477548700e-01,-4.848559502394625964e-01,1.000000000000000000e+00
8.036271403437433847e-01,5.286771834415875393e-01,1.247685387153082193e+00,9.293431030142322857e-01,2.207287353532699781e-01,1.427074454979345486e+00,4.278777966468292893e-01,-3.642118177903783671e-01,-1.000228553748528482e+00,-2.303446068362582644e-01,1.374902902124741866e+00,4.388535056007906721e-01,-1.370902613832617911e+00,-2.063966424142821832e-01,1.000000000000000000e+00
9.383441292411277557e-01,1.218833004229076256e+00,1.387092443713358936e+00,1.787890518784723159e+00,1.682818365332513055e+00,5.258864661953249059e-02,1.408593581678715845e+00,4.615251201205591847e-01,-6.783842307767878888e-01,2.352153149122176767e+00,-1.336752676099765488e-02,-1.536127674705535018e+00,-7.619790934340341104e-02,-7.451737135737649398e-01,1.000000000000000000e+00
-9.271473130075922331e-01,-1.925378003182900422e-01,-1.059239865044725448e+00,-9.084179601034294560e-01,-1.163199701831280519e+00,-1.211343497612087372e+00,-9.517915368979453783e-01,-7.403437974606880134e-01,3.536290020110431365e-01,-3.228701514177231280e-01,-4.608291435323737528e-01,-2.232972517445369967e-02,4.883199400358934072e-01,3.033946224418174742e-01,1.000000000000000000e+00
2.459455283383822355e+00,4.991418478843313578e-01,9.562953780887012423e-01,1.421929753506551153e+00,1.353526999223385374e+00,1.351089741161450308e-01,1.083123994795304856e+00,-4.672102712751637354e-01,-8.743654647149494696e-01,-9.016621451033076662e-01,1.979993032668181385e+00,-8.394958282976446862e-01,-1.729163667319387754e+00,1.294174467991954902e+00,1.000000000000000000e+00
-1.197087580689852881e+00,-2.883921835112202015e-01,-8.830350136721051291e-01,-4.934726594611482664e-01,-2.230232993417791132e-01,-8.517397033458965483e-01,-8.695373554114360637e-02,7.978497015743958309e-01,2.187755022972987184e+00,-4.541544771244530598e-01,-2.865897127734457595e+00,1.451958988267598283e+00,8.345053253151347994e-02,1.998458495291238979e+00,1.000000000000000000e+00
2.629549106400958181e+00,5.507586040232038682e-01,1.107070265375626805e+00,5.647905625450060363e-01,9.533335069519472960e-01,1.725042396792988653e+00,1.940839893666842508e+00,1.447298138547921942e-01,-7.408601527335733072e-01,1.246543375555522859e+00,-6.320684509349848712e-01,-1.538807919017056713e-01,-4.508955138757357317e-01,7.541416306939648095e-02,1.000000000000000000e+00
-3.590919252346552737e-01,-4.147172571934107377e-01,-5.892700844389003878e-01,-4.951408028313470377e-01,-4.288039116392683980e-01,-1.075893209982126120e+00,-3.479644006368972087e-01,-7.123751526286911107e-01,5.755916054748086985e-01,-1.802265830609896202e+00,-5.577798747073156038e-01,1.162783202604858346e+00,8.585051786851461975e-01,3.614536726908911812e-01,1.000000000000000000e+00
1.488593223472081561e+00,-3.315243052152361258e-01,7.928425540289627538e-01,-2.334558984518630143e-01,-1.434790027293973980e-01,1.864254165079908931e+00,2.289378897835666837e+00,-4.470400319602475109e-02,-9.651191628350465068e-01,-1.831314529982092099e-01,-7.694512565723345965e-01,1.158268393369091376e+00,2.062204991661274189e-01,-2.732179809229207668e-01,1.000000000000000000e+00
1.009360991383080330e+00,-5.195488347978471227e-02,1.195451091244579711e+00,3.932665510041954970e-01,2.954931663155156429e-01,1.158393971491967323e+00,4.738329636671926304e-01,-6.435088802534338903e-01,-1.345233521163141432e+00,1.905951625512219083e+00,-1.615763152561712657e+00,7.859357820582084653e-01,-4.958498963669366044e-01,-3.182210653267300571e-01,1.000000000000000000e+00
-5.705999851329448536e-01,-4.592491246323826548e-01,8.936529630889046283e-01,-4.310800938234767288e-01,-3.705593376216340662e-01,9.820860920374168135e-01,9.306366885242404186e-01,8.623260408441091318e-01,-5.985653352806343669e-03,1.265222060218604838e+00,4.251256030854096424e-01,-1.149604650624018509e+00,-3.859873685312595337e-01,-2.108299738077121510e-01,1.000000000000000000e+00
1.751351156276549914e-01,-9.954121381441300986e-01,-9.155602998490947053e-01,-7.390697832290042957e-01,-5.366469581178788806e-01,-7.454787138877194685e-01,5.437117172606644733e-01,-1.162427568562199170e-01,7.834999859163646052e-01,5.171000961442780985e-01,-4.908586522706760991e-01,4.945365568423650687e-02,7.330480280220629252e-01,-7.611106519509838186e-01,1.000000000000000000e+00
4.823604457989208449e-01,-1.467105605454980533e-01,-8.175431623733809827e-01,-5.208109566757933573e-01,7.295201541848594928e-01,-5.450631227375029031e-01,5.009956540325830598e-01,4.378986526048476297e-02,1.174264285937306473e+00,1.314506637377639009e-01,-3.590948129697068419e-02,2.551350056249086506e-01,-4.710584663079581125e-01,1.622512252991237247e-01,1.000000000000000000e+00
-1.764345900911621356e-01,-8.785547513804613518e-01,-9.521902773401249576e-01,-9.868338657926458701e-01,4.431590136238690303e-02,-6.707982317257041860e-01,9.049034074270667638e-01,8.189842287185822300e-01,1.481781353917295707e+00,-6.535953681218245603e-02,4.905852102433762019e-01,3.810357309341305121e-01,1.034744117306871880e+00,-1.823780812539700591e+00,1.000000000000000000e+00
-6.769078402528332372e-01,1.783047776690475372e-01,9.748228013843016626e-01,6.456830732530760564e-01,1.193506655808063366e+00,5.743286246633574343e-01,1.072622503266517313e+00,2.627139905330226899e+00,2.003130952105678098e-01,6.126618278557245389e-01,-2.209941448367369166e+00,5.162872013569885093e-02,1.330946598630547317e+00,3.125699383788680397e-01,1.000000000000000000e+00
-6.882585183373290949e-01,-6.248538172353153008e-01,-1.145904726717271060e+00,-1.135441080068518405e+00,-3.716261988817915474e-01,-9.044021526616887741e-01,2.880718273336425606e-01,4.114450628402182009e-01,6.586367556553479607e-01,1.632350369241061250e+00,-1.311367861676799196e+00,-9.843733343697301796e-01,5.526441796767375680e-02,6.400560250465012757e-01,1.000000000000000000e+00
1.278125530453223080e+00,-8.226377839775423917e-01,3.570955074588763045e-01,-3.428355662628644329e-01,-3.930578399136321344e-01,9.523552424596325450e-01,9.076968136088243710e-01,-5.014792023604893734e-01,-1.210853281120255920e+00,-8.541503496231567238e-01,-8.284665083301471222e-01,1.882761080922276786e+00,-9.156176121716909089e-01,9.020680985241948946e-01,1.000000000000000000e+00
-3.007858164454632610e-01,-5.231212271452889695e-01,-8.183965860799210512e-01,-3.293871019630246200e-01,4.756084483516273553e-01,-9.218817684478022301e-01,3.128588796564646564e-03,-5.016093209392962216e-01,1.149364083860511671e-01,-1.005829873165990263e+00,8.776366536678450458e-01,-5.546872488720555605e-01,2.403897499012508376e+00,-1.891762141510053619e+00,1.000000000000000000e+00
-1.181624906086548465e+00,-9.994940990592285912e-01,-1.283002835027859057e+00,-1.155031517011577913e+00,-9.332522641998650670e-01,-1.237103348804351022e+00,-8.614534482168999530e-01,5.544158310066605866e-01,1.617172945056807754e+00,5.762968291458061554e-01,-2.267247239182783036e-01,-1.473345305701743990e-01,2.381592852269157623e-01,-4.148062253140552547e-01,1.000000000000000000e+00
-5.023189753580489247e-01,-4.548314262837440114e-01,8.754996174968641132e-01,-4.409100127849910344e-01,-1.327505279224875601e+00,2.643508129801919626e+00,-7.619353669521101713e-01,-4.212514647701244841e-01,-7.811431268648388881e-01,-4.856522122259905871e-01,1.012169946343504101e+00,5.096277467644335646e-01,-4.429180100745375714e-01,-5.925492198336027583e-01,1.000000000000000000e+00
-3.272610392876281749e-01,-1.737054638853156252e+00,-1.083874527512844743e+00,-2.055103903509657659e+00,-1.447567894683932543e+00,-7.080528185987249312e-01,-7.491754247855725302e-02,9.567886761213434399e-02,1.039860570290152220e+00,-1.105467793347265859e+00,7.440543997684913036e-01,-1.471751731016167408e+00,-1.396686691403348501e-01,1.714889582285719971e+00,1.000000000000000000e+00
1.015882900663815258e+00,5.947411747768541757e-01,-3.619816502165683625e-01,2.968705139622404010e-01,1.387913577273380161e+00,-1.867414602109424560e-01,-3.572126618240445417e-01,-1.103069029899405917e+00,1.543803552784933295e-02,-8.941319734272589193e-01,-1.410180326999044942e+00,-6.428149202031542275e-01,2.167438356046991199e+00,6.722181295361030484e-01,1.000000000000000000e+00
-1.012535896761473264e+00,-3.811448743064741462e-01,8.139518028529013627e-01,-1.312367617071102111e-01,-7.144453479771217808e-02,-2.230853842101945816e-01,4.058557230515865144e-01,2.743623804247594222e+00,7.014310850102243311e-01,1.129749807454566879e+00,-1.494521226223189059e+00,-1.522354023159470382e-01,-1.267441754926529329e+00,1.892396303664496848e+00,1.000000000000000000e+00
-3.952421686674029710e-01,-2.185497441552713138e-01,-6.886898885972418949e-01,-4.135403992687156638e-01,1.449115727302257434e-02,-8.562665853382287473e-01,3.630480466134414774e-01,-5.857463413825509529e-02,8.564680538605166094e-01,-9.589366307892409624e-01,3.243244027488731529e+00,-4.777387967831334126e-01,-1.475107132320591541e+00,-5.278828185590104249e-01,1.000000000000000000e+00
-2.258882438743546883e-01,-5.675805201038400805e-01,8.975434143462470704e-01,-1.175164230077107297e-01,8.950066390945361772e-02,1.401318073478183157e+00,-6.369488413726217546e-01,2.132140664593070584e-02,-2.056442752772360272e-01,-5.193187312383716892e-01,3.436969722922997295e-02,-9.339081106281679201e-01,1.510718208432537457e+00,-2.432983017491665012e-01,1.000000000000000000e+00
-1.088073935217895860e+00,-7.030413327174959148e-01,-1.086794945150751479e+00,-1.236180019079225145e+00,-9.458007856560877169e-01,-1.101616132642626367e+00,-1.069668729834483412e-01,8.017142463021429410e-01,2.199408573596766558e+00,1.230653120243071275e+00,-8.325383409517518318e-01,1.229334292824053376e+00,-1.194571102073231472e+00,-1.816668136708023684e-01,1.000000000000000000e+00
1.532283012516512388e-01,-6.194877764447878077e-01,7.162093601139735144e-01,-3.901634358018145066e-01,-1.050365758054619736e+00,1.707836699667723890e+00,2.701904885096728659e-01,-1.926705200212396052e-01,-6.645948772531102833e-01,6.894896681603280841e-01,-1.461475546521938951e-01,-1.128768848617275777e+00,-6.329397280119945790e-02,5.710243003315086385e-01,1.000000000000000000e+00
-6.142575546979921475e-01,-4.570825066224243338e-01,-9.331015931988241308e-01,-4.934444951765309395e-01,-8.550723906085458959e-01,-5.277586262916049709e-01,-1.015295589265466480e+00,-6.838124683405986115e-01,-1.715418589636214797e-01,3.096874851292527708e+00,-1.515707687051511376e+00,3.376871612343005369e-01,-4.784589469878355872e-01,-1.154074670813825643e+00,1.000000000000000000e+00
